id,title,company,location,created,description,latitude,longitude,salary_min,salary_max,redirect_url
5309823609,Lead Business and Data Analyst,"FS1 Recruitment - Marketing, Digital & Creative Recruitment","London, UK",2025-07-18T12:52:31Z,"Our global client is currently seeking a Lead Business and Data Analyst to join their UK team on a permanent basis. The Lead Business and Data Analyst will be required to oversee a team of specialists, ensuring the seamless execution of data projects and the development of best practices. Key Responsibilities: Work within an open atmosphere with frequent collaboration between team members. Supervise a team of business and data specialists focused on a specific vertical. Participate in the plann…",,,45161.77,45161.77,https://www.adzuna.co.uk/jobs/land/ad/5309823609?se=IJYiAu1o8BGfFozVN6dVdA&utm_medium=api&utm_source=71ed0f1d&v=21D05D1BE36DB492E1B018AAB1554D83AC418B5B
5303882618,AI & Data Analyst Apprentice,QA,"London, UK",2025-07-15T18:55:04Z,"In today’s data-driven world, roles in data analysis—especially those focused on AI and automation—are in high demand. This apprenticeship gives you the skills, support, and confidence to succeed in an exciting career — no experience needed, just ambition. Salary: Approx £16,000 per annum Interested? Apply now! How will my apprenticeship work? Earn while you learn: Over 16 months, working towards a nationally recognised qualification. Get full support: With regular 1-to-1 check-ins, personalise…",,,16000,16000,https://www.adzuna.co.uk/jobs/land/ad/5303882618?se=IJYiAu1o8BGfFozVN6dVdA&utm_medium=api&utm_source=71ed0f1d&v=0884A755FD46159F0C0DADFDB86259C7509E3202
5295901580,Data Analyst Insurance - 12 month FTC,Avencia Consulting,"London, UK",2025-07-10T16:13:03Z,"Data Analyst - Underwriting - London Hybrid 2 days office , 3 from home £47,000  5% bonus Initially a 12 Month FTC A Fortune 500 company with over 60 offices in 20 countries, a holding company for insurance, reinsurance, specialist advisory and investment operations around the world is looking for a Data Analyst to join their team initially on a 12 month FTC. This role isnt just about processing data, there is a breadth of activities happening here - lots of variety and a chance to be involved …",,,40000,47000,https://www.adzuna.co.uk/jobs/land/ad/5295901580?se=IJYiAu1o8BGfFozVN6dVdA&utm_medium=api&utm_source=71ed0f1d&v=31EAB73F0434FBA1E72B4B24E0384CCE3AC77114
5302076161,Senior Data Analyst,Data Idols,"London, UK",2025-07-14T17:22:42Z,"Senior Data Analyst Salary: Up to £75k Location: London. Hybrid Data Idols is proud to be working with a leading telecoms company that's using data to deliver smarter, more personalised experiences to millions of customers. As they expand their data capability, they're looking for a Data Analyst to help unlock value from large, complex datasets and deliver insights that shape business and customer strategy. The Opportunity In this role, you'll work across commercial, network, and customer teams…",,,65000,75000,https://www.adzuna.co.uk/jobs/details/5302076161?utm_medium=api&utm_source=71ed0f1d
5301996617,Clinical Data Analyst,Pop Science Limited,"London, UK",2025-07-14T14:05:59Z,"Coronado Research are delighted to be recruiting for Data Analysts to join our team. Are you a logical and technically creative Clinical Data Analyst? We need someone to support our customers visibility of their data through configuration and interpretation of data outputs using various programming languages and clinical trial systems. The Clinical Data Analyst will play a crucial role in the integrity, quality, and reliability of clinical trial data and supporting regulatory compliance across …",51.503378,-0.139134,51244.43,51244.43,https://www.adzuna.co.uk/jobs/details/5301996617?utm_medium=api&utm_source=71ed0f1d
5269439546,Senior Data Analyst,Zoopla,"London, UK",2025-06-26T14:01:02Z,"Zoopla is one of the UK’s most instantly recognisable property brands. In fact, we’re known and loved by over 91% of the nation (and we’re working hard on the other 9%). Our mission is to help the nation make better home decisions - by connecting everyone to their home and giving them personalised insights to help with moving, managing or financing. Over 50 million people visit Zoopla every month to access exclusive data and information on every UK property, search over 500,000 homes for sale a…",,,54275.17,54275.17,https://www.adzuna.co.uk/jobs/details/5269439546?utm_medium=api&utm_source=71ed0f1d
5302284683,Research and Data Analyst,The ECA International Group,"London, UK",2025-07-14T20:09:50Z,"About Us As a leading group of companies, the ECA International Group stands as a global frontrunner in simplifying international mobility. Our collective vision is to make a positive impact by delivering exceptional products and services to our prestigious list of large enterprise clients. Our global presence across the UK, EU, Hong Kong, Australia, and the US offers our team a world of opportunities, and our commitment to innovation ensures that you will be at the leading edge of your field. …",,,36080.41,36080.41,https://www.adzuna.co.uk/jobs/details/5302284683?utm_medium=api&utm_source=71ed0f1d
5308074282,Finance Data Analyst,Virgin,"London, UK",2025-07-17T13:25:51Z,"We’re on the lookout for a tech savvy Finance Data Analyst to join our team and help turn complex data into game-changing insight. If you love solving problems, building clarity from chaos, and creating reports that spark better decisions – this one’s for you. Our Virgin Family Join the Virgin Group – a diverse collective driving change, enhancing customer experience, and having a blast. We're daring, disrupting industries from finance to space, united as part of the Virgin Family. Virgin Red r…",,,50000,60000,https://www.adzuna.co.uk/jobs/details/5308074282?utm_medium=api&utm_source=71ed0f1d
5311603321,Fraud Data Analyst,Marcura,"London, UK",2025-07-19T04:31:32Z,"As a Fraud Data Analyst, you will play a critical role in detecting, analysing, and mitigating fraudulent activities across card and wire transactions. You will work closely with the Transaction Monitoring Manager and the broader Compliance team to ensure the integrity and security of our payment systems. Your role will involve leveraging data analytical skills, Python, SQL, and various analytical tools to identify suspicious activities, enhance fraud detection strategies, and support decision-…",,,39195.56,39195.56,https://www.adzuna.co.uk/jobs/details/5311603321?utm_medium=api&utm_source=71ed0f1d
5318019017,Commercial Data Analyst,proSapient,"London, UK",2025-07-23T13:48:35Z,"Every day, somewhere in the world, important decisions are made. Whether it is a private equity company deciding to invest millions into a business or a large corporation implementing a new strategic direction, these decisions impact employees, customers, and other stakeholders. Consulting and private equity firms come to proSapient when they need to discover knowledge to help them make great decisions and succeed in their goals. It is our mission to support them in their discovery of knowledge…",,,44706.5,44706.5,https://www.adzuna.co.uk/jobs/details/5318019017?utm_medium=api&utm_source=71ed0f1d
4991105487,Senior Data Analyst,DRW,"London, UK",2024-12-28T12:25:28Z,"DRW is a diversified trading firm with over 3 decades of experience bringing sophisticated technology and exceptional people together to operate in markets around the world. We value autonomy and the ability to quickly pivot to capture opportunities, so we operate using our own capital and trading at our own risk. Headquartered in Chicago with offices throughout the U.S., Canada, Europe, and Asia, we trade a variety of asset classes including Fixed Income, ETFs, Equities, FX, Commodities and En…",,,62840.98,62840.98,https://www.adzuna.co.uk/jobs/land/ad/4991105487?se=IJYiAu1o8BGfFozVN6dVdA&utm_medium=api&utm_source=71ed0f1d&v=58BB7063F2C6EB341F7F465C0F596DED7800A6EA
5283941899,Legal Data Analyst,Octus,"London, UK",2025-07-04T09:19:56Z,"Octus Octus is a leading global provider of credit intelligence, data, and analytics. Since 2013, tens of thousands of professionals across hedge fund, investment banking, management consulting, and law firm verticals have come to rely on Octus to make better, faster, and more confident decisions in pace with the fast-moving credit markets. For more information, visit: https://octus.com/ Working at Octus Octus hires growth-minded innovators and trailblazers across the globe to drive our busines…",51.503378,-0.139134,51797.78,51797.78,https://www.adzuna.co.uk/jobs/land/ad/5283941899?se=IJYiAu1o8BGfFozVN6dVdA&utm_medium=api&utm_source=71ed0f1d&v=133500DB8E01B63B160023AB119B5F2A883D1997
5112080433,Senior Data Analyst,Relay Technologies,"London, UK",2025-03-26T11:34:31Z,"Company mission In the future, commerce will be instant, local, and seamless. What we now call ""e-commerce"" will simply be how we shop . Relay is building the logistics network that e-commerce should have had from the start. We're designed from the ground up for sustainability - environmental, social, and economic. By rethinking both the middle and last mile, we cut miles driven, reduce carbon emissions, lower costs, and return value to local communities. Behind the scenes, we orchestrate this …",,,54763.23,54763.23,https://www.adzuna.co.uk/jobs/land/ad/5112080433?se=IJYiAu1o8BGfFozVN6dVdA&utm_medium=api&utm_source=71ed0f1d&v=65C28FA6B35ABEADB1E373A6443B5A6D069048DE
5118727356,Senior Data Analyst,The Dot Collective,"London, UK",2025-03-30T12:50:37Z,"About The Dot Collective We are a new generation consultancy based across UK and EU and founded on the premises of the engineering excellence and empowering people to make an impact. All our consultants have equity in the company, genuinely love what they do and are really good at it. We work with all modern tech stacks and typically run agile scrum on all our projects. About you Are you passionate about data and its transformational powers? Do you like being able to make a huge difference in a…",51.503378,-0.139134,63462.39,63462.39,https://www.adzuna.co.uk/jobs/land/ad/5118727356?se=IJYiAu1o8BGfFozVN6dVdA&utm_medium=api&utm_source=71ed0f1d&v=97FA5D2D79E0F62F41A174396BEAD18B140D8C29
5289879897,Data Analyst - Finance,Tilt,"London, UK",2025-07-07T09:40:35Z,"About Tilt We’re reinventing shopping for the 21st century—bringing joy, connection, and a splash of chaos back to e-commerce. Tilt is the UK’s biggest live shopping platform, and we’re just getting started. We raised an $18M Series A and are building a world-class team across ops, product, and finance. Now we’re looking for a sharp, organised, and ambitious Finance Analyst to join our small but mighty finance team and help us scale our processes, visibility, and impact. Your Mission  You’ll be…",,,35000,50000,https://www.adzuna.co.uk/jobs/land/ad/5289879897?se=IJYiAu1o8BGfFozVN6dVdA&utm_medium=api&utm_source=71ed0f1d&v=F38A9DAA3BC01DE98110BF2F70ED837FE4341CCA
5302056624,Resource Data Analyst,Intec Select Ltd,"London, UK",2025-07-14T16:34:53Z,"Resource Data Analyst – Technology / HR – Hybrid London - £65K  Bonus & Benefits Overview: We are supporting a global financial institution in hiring a Resource Data Analyst to join its Technology function. This role is focused on managing and maintaining accurate people-related data, supporting reporting cycles, and ensuring process compliance across a large and fast-paced environment. It's a great opportunity for someone who enjoys working with data, systems, and stakeholders to drive efficie…",,,55000,65000,https://www.adzuna.co.uk/jobs/land/ad/5302056624?se=IJYiAu1o8BGfFozVN6dVdA&utm_medium=api&utm_source=71ed0f1d&v=572A8242062D8C8DA8CFDC1B88E105B843961A8D
